Id,Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
CC1604004_20161012_105024,66.2,10.49215807233538,12.670402526855469,38321.5703125
CC1604004_20161012_105024,66.4,10.313652311052595,12.684080123901367,38317.4140625
CC1604004_20161012_105024,66.6,10.136460712977819,12.692621231079102,38312.4296875
CC1604004_20161012_105024,66.8,9.953688212803431,12.701066970825195,38319.79296875
CC1604004_20161012_105024,67,9.758115495954241,12.705535888671875,38322.96875
CC1604004_20161012_105024,67.2,9.569105965750557,12.712203979492188,38312.640625
CC1604004_20161012_105024,67.4,9.364665985107422,12.721982955932617,38319.6015625
CC1604004_20161012_105024,67.6,9.159571783883232,12.726056098937988,38313.16015625
CC1604004_20161012_105024,67.8,8.94758061000279,12.727265357971191,38308.9765625
CC1604004_20161012_105024,68,8.740189961024694,12.729278564453125,38314.67578125
